,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories,hours,RestaurantsTakeOut,NoiseLevel,Caters,Ambience,RestaurantsReservations,BusinessAcceptsCreditCards,RestaurantsTableService,GoodForKids,RestaurantsPriceRange2,WheelchairAccessible,OutdoorSeating,RestaurantsDelivery,HasTV,RestaurantsAttire,Alcohol,GoodForMeal,DogsAllowed,RestaurantsGoodForGroups,HappyHour,BusinessParking,BikeParking,WiFi,ByAppointmentOnly,Music,CoatCheck,BestNights,BusinessAcceptsBitcoin,Smoking,BYOB,DriveThru,Corkage,BYOBCorkage,GoodForDancing,AgesAllowed,RestaurantsCounterService,Open24Hours,DietaryRestrictions,AcceptsInsurance,category,cuisine
478,b1shfPbHpkeWtbGbz5iAtg,Rudy's Mexican Restaurant,3613 State St,Santa Barbara,CA,93105,34.440062,-119.7408542,3.0,130,1,"Restaurants, Mexican, Salad","{'Monday': '8:0-21:0', 'Tuesday': '8:0-21:0', 'Wednesday': '8:0-21:0', 'Thursday': '8:0-21:0', 'Friday': '8:0-21:0', 'Saturday': '8:0-21:0', 'Sunday': '8:0-21:0'}",True,'average',True,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",False,True,,True,1,,True,True,True,u'casual',u'beer_and_wine',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': True}",,False,,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,'no',,,,,,,,,,,,,,,,,Mexican,Mexican
479,wvD7TOuE-qUhkyXoi8K8hA,Taqueria El Bajio,129 N Milpas St,Santa Barbara,CA,93103,34.4232378877,-119.6813092,4.0,246,1,"Restaurants, Mexican","{'Tuesday': '8:0-20:0', 'Wednesday': '8:0-20:0', 'Thursday': '8:0-20:0', 'Friday': '8:0-20:0', 'Saturday': '8:0-20:0', 'Sunday': '7:0-15:0'}",True,u'average',True,"{u'divey': False, u'hipster': False, u'casual': True, u'touristy': False, u'trendy': False, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': False}",False,True,False,True,1,,True,False,True,'casual',u'beer_and_wine',"{u'breakfast': None, u'brunch': False, u'lunch': True, u'dinner': True, u'latenight': False, u'dessert': False}",True,False,False,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,u'no',,,,,,,,,,,,,,,,,Mexican,Mexican
480,rU8HgGMR8Qd8_SkvKANdEA,iGrill Korean BBQ,3132 State St,Santa Barbara,CA,93105,34.440625,-119.7323971,2.5,65,0,"Korean, Restaurants","{'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:0', 'Sunday': '17:0-22:0'}",True,u'quiet',False,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': True, 'upscale': False, 'casual': False}",True,True,,False,2,,False,False,False,u'casual',u'beer_and_wine',,,False,,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,u'no',,,,,,,,,,,,,,,,,Korean,Korean
481,jKocMyXjEqgb9dL9S5vrEA,Yankee Noodle,214 State St,Santa Barbara,CA,93101,34.414558,-119.6918267,4.0,100,0,"Restaurants, Chinese, Nightlife, Burgers, Pizza, Asian Fusion, Ramen, Cocktail Bars, Dim Sum, Bars, Pubs, American (Traditional), Japanese","{'Monday': '11:30-22:0', 'Tuesday': '11:30-22:0', 'Wednesday': '11:30-22:0', 'Thursday': '11:30-22:0', 'Friday': '11:30-23:0', 'Saturday': '11:30-23:0', 'Sunday': '11:30-22:0'}",True,u'average',True,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,True,False,True,2,True,True,False,False,'casual',u'full_bar',"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",True,True,False,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,u'free',,{'dj': False},False,"{'monday': False, 'tuesday': True, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': True, 'saturday': True}",,u'outdoor',,False,,,False,,,,,,Chinese,Chinese
482,CrWrO6KT5KKg_EdhAgKsaw,Cafe Luck,18 E Cota St,Santa Barbara,CA,93101,34.4182166,-119.6961201,3.5,52,0,"Lounges, Bars, American (New), Nightlife, Modern European, Restaurants",,True,u'average',,"{'romantic': True, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': True, 'trendy': True, 'upscale': False, 'casual': False}",True,True,,False,2,,True,False,False,u'casual',u'full_bar',,,True,,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",,,,,,,,,,,,,,,,,,,American,American
483,ZTg2GBgQj1WwAO5ySsTAQw,Beach Bowl,901 Linden Ave,Carpinteria,CA,93013,34.3984583379,-119.5191763047,3.5,55,0,"Restaurants, Local Flavor, Coffee & Tea, Food, Breakfast & Brunch, Juice Bars & Smoothies, Ice Cream & Frozen Yogurt","{'Monday': '17:30-22:0', 'Tuesday': '17:30-22:0', 'Wednesday': '17:30-22:0', 'Thursday': '17:30-22:0', 'Friday': '17:30-22:0', 'Saturday': '18:0-22:0', 'Sunday': '18:0-22:0'}",,,,,,True,,,2,True,True,,,,,,,,,"{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,'free',,,,,False,,,,,,,,,,,,Local Flavor,Other
484,CoZ2mpsMBP8HUG1ymKoZTg,Opal Restaurant & Bar,1325 State St,Santa Barbara,CA,93101,34.4247634,-119.7067564,4.0,954,1,"Seafood, American (New), Sandwiches, Steakhouses, Restaurants, Bars, Nightlife","{'Monday': '17:0-21:0', 'Tuesday': '17:0-21:0', 'Wednesday': '17:0-21:0', 'Thursday': '17:0-21:0', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:0', 'Sunday': '17:0-21:0'}",True,u'average',True,"{'touristy': False, 'hipster': False, 'romantic': True, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}",True,True,True,True,2,True,True,True,False,u'dressy','full_bar',"{'dessert': None, 'latenight': False, 'lunch': None, 'dinner': True, 'brunch': False, 'breakfast': False}",True,True,,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,u'free',,"{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}",,"{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': True, 'saturday': True}",,u'no',,True,True,'yes_corkage',False,,,,,,American,American
485,Z0mBsgDzDnFAEC5o4X6G9g,Java Station,4447 Hollister Ave,Santa Barbara,CA,93110,34.4394311,-119.7719422,3.5,196,1,"Coffee & Tea, Food, Restaurants, Breakfast & Brunch, Bakeries, Sandwiches, Tabletop Games, Shopping","{'Monday': '6:0-17:0', 'Tuesday': '6:0-17:0', 'Wednesday': '6:0-17:0', 'Thursday': '6:0-17:0', 'Friday': '6:0-17:0', 'Saturday': '6:0-17:0', 'Sunday': '6:0-17:0'}",True,,False,,,True,,,1,True,True,False,,,u'none',,True,,,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,u'free',,,,,,,,,,,,,,,,,Bakery,Other
486,l_slvEnh4v3W8BXF1gYlcQ,Baja Sharkeez,525 State St,Santa Barbara,CA,93101,34.4171787,-119.6963836,3.5,655,1,"Mexican, Bars, Tex-Mex, Nightlife, Dance Clubs, Sports Bars, Restaurants","{'Monday': '11:0-0:0', 'Tuesday': '11:0-0:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-1:30', 'Friday': '11:0-1:30', 'Saturday': '9:0-1:30', 'Sunday': '9:0-0:0'}",True,u'average',False,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}",True,True,,False,2,,True,True,True,u'casual','full_bar',"{u'breakfast': None, u'brunch': None, u'lunch': None, u'dinner': True, u'latenight': True, u'dessert': False}",,True,,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,u'free',,"{'dj': None, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}",,"{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}",,,,True,,,True,u'21plus',,,,,Mexican,Mexican
487,9MsMKG0v3NstaPqKGYFVOw,Corazon Cocina,126 E Canon Perdido St,Santa Barbara,CA,93101,34.4217896,-119.6992111,4.5,39,0,"Restaurants, Seafood, Mexican",{'Sunday': '11:0-16:0'},True,'average',True,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",False,True,False,True,2,,True,False,False,'casual','beer_and_wine',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",,True,,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,'no',,,,,,,,,,,,,,,,,Mexican,Mexican
488,Tfo88MgUweNHyOMfQ6TYGw,Bay Roadhouse Bar and Grill,202 State St,Santa Barbara,CA,93101,34.4141462,-119.6916634,3.5,92,0,"Seafood, American (New), Restaurants","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}",True,u'average',False,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,True,,True,2,,True,False,True,u'casual',u'full_bar',,,True,True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,u'no',,,,,,,,,,,,,,,,,American,American
489,Lj1goFC0ar8bfmsoHhGVbg,Taco Tuyo,,Santa Barbara,CA,93101,34.420334,-119.7107494,4.5,13,0,"Food Trucks, Food, Food Delivery Services, Tacos, Mexican, Event Planning & Services, Restaurants, Vegan, Caterers","{'Wednesday': '16:0-19:0', 'Saturday': '0:0-0:15'}",False,,True,None,False,True,False,True,1,False,False,False,False,,'none',None,,True,False,None,False,u'no',,,,,,,,,,,,,,,,,Mexican,Mexican
490,d0E938M2_4kcuULUdnj-Xw,Brass Bear Brewing & Bistro,"28 Anacapa St, Ste E",Santa Barbara,CA,93101,34.4141317,-119.6886868,4.5,269,1,"Wineries, Food, Breweries, Nightlife, Bars, Arts & Entertainment, Champagne Bars, Pubs, American (New), Brewpubs, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '12:0-21:0', 'Wednesday': '12:0-21:0', 'Thursday': '12:0-21:0', 'Friday': '12:0-23:0', 'Saturday': '12:0-23:0', 'Sunday': '12:0-21:0'}",True,u'average',True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}",True,True,False,True,2,True,True,True,True,'casual',u'beer_and_wine',"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",True,True,True,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",True,'free',False,,,,,,False,,True,,,,,,,,American,American
491,hRoAwkrCWaqjBuYs4i9EYw,Taqueria La Colmena,217 Milpas St,Santa Barbara,CA,93103,34.4238895,-119.6822103,4.0,108,0,"Mexican, Restaurants","{'Monday': '9:0-21:0', 'Tuesday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-21:0', 'Saturday': '7:0-21:0', 'Sunday': '7:0-21:0'}",True,u'average',True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",False,True,,True,1,,False,False,True,u'casual',u'none',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",,False,True,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,u'no',,,,,,,,,,,,,,,,,Mexican,Mexican
492,T5serOgucL236udCsZI0jA,Xanadu Bakery,1028 Coast Village Rd,Santa Barbara,CA,93108,34.4222344,-119.6521265,3.0,38,0,"Restaurants, Bakeries, Food","{'Monday': '6:0-19:0', 'Tuesday': '6:0-19:0', 'Wednesday': '6:0-19:0', 'Thursday': '6:0-19:0', 'Friday': '6:0-20:0', 'Saturday': '6:0-20:0', 'Sunday': '6:0-18:0'}",,,,,,True,,,2,,,True,,,,,,,,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,,,,,,,,,,,,,,,,,,Bakery,Other
493,-M7wzxpUsdSkQd9PDGsJWA,Tyler's Donuts,1002 Casitas Pass Rd,Carpinteria,CA,93013,34.3946609,-119.5129325227,4.0,52,1,"Restaurants, Donuts, Food, Coffee & Tea","{'Monday': '5:0-20:0', 'Tuesday': '5:0-20:0', 'Wednesday': '5:0-20:0', 'Thursday': '5:0-20:0', 'Friday': '5:0-20:0', 'Saturday': '5:0-20:0', 'Sunday': '5:0-20:0'}",True,,False,,,True,,,1,True,,False,,,,,,,,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,u'free',,,,,,,,,,,,,,,,,Donuts,Other
494,Go-vuNoQ64pojSRJ580SJQ,Velvet Jones,423 State St,Santa Barbara,CA,93101,34.4162041,-119.6951589,3.5,96,0,"Restaurants, Music Venues, Pizza, Bars, Nightlife, Arts & Entertainment, Event Planning & Services, Venues & Event Spaces","{'Monday': '19:0-1:30', 'Tuesday': '19:0-1:30', 'Wednesday': '19:0-1:30', 'Thursday': '19:0-1:30', 'Friday': '19:0-1:30', 'Saturday': '19:0-1:30', 'Sunday': '19:0-1:30'}",,u'loud',,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",False,True,,False,1,,True,,True,,'full_bar',,,True,True,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",True,u'no',,"{'dj': True, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': True, 'video': False, 'karaoke': False}",,"{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}",,,,,,,,,,,,,Pizza,Other
495,eBxc95u_Gcs9bLST0UntOQ,Santa Barbara Chicken Ranch,2618 De La Vina St,Santa Barbara,CA,93105,34.4352389,-119.7245736,4.0,378,1,"Health & Medical, Restaurants, Mexican, Cannabis Clinics, Barbeque","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}",True,u'average',True,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",False,True,,True,2,True,True,True,True,'casual',u'beer_and_wine',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",True,True,False,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,u'no',,,,,,None,,,,'no',,,,,,,Mexican,Mexican
496,E3WUDYEvCVMplIFMgeN1xw,Cajun Kitchen Cafe,901 Chapala St,Santa Barbara,CA,93101,34.419398,-119.702048,4.0,519,1,"Cajun/Creole, Breakfast & Brunch, Caterers, Restaurants, Event Planning & Services, Burgers","{'Monday': '0:0-0:0', 'Tuesday': '7:0-14:0', 'Wednesday': '7:0-14:0', 'Thursday': '7:0-14:0', 'Friday': '7:0-14:0', 'Saturday': '7:0-14:0', 'Sunday': '7:0-14:0'}",True,u'average',False,"{u'divey': False, u'hipster': False, u'casual': True, u'touristy': False, u'trendy': False, u'intimate': False, u'romantic': False, u'classy': True, u'upscale': False}",False,True,,True,2,,True,True,False,'casual',u'beer_and_wine',"{'dessert': False, 'latenight': False, 'lunch': None, 'dinner': False, 'brunch': True, 'breakfast': True}",False,True,False,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,u'no',,,,,,,,None,False,'no',,,,,,,Cajun/Creole,Cajun/Creole
497,UjgqSqa4Biy34pHSEdwj_g,Gino's Sicilian Express,12 W Figueroa St,Santa Barbara,CA,93101,34.4221006,-119.7037011,4.0,253,1,"Italian, Salad, Pizza, Restaurants, Sandwiches","{'Monday': '11:30-21:0', 'Tuesday': '11:30-21:0', 'Wednesday': '11:30-21:0', 'Thursday': '11:30-21:0', 'Friday': '11:30-21:0', 'Saturday': '11:30-21:0', 'Sunday': '13:0-20:0'}",True,u'average',True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",False,True,,True,1,,True,True,True,'casual',u'beer_and_wine',"{u'breakfast': False, u'brunch': False, u'lunch': True, u'dinner': True, u'latenight': None, u'dessert': False}",False,False,True,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,u'no',False,,,,,,,,,,,,,,,,Italian,Italian
498,Eqi8jrVowPBlCKAInDfFRw,The Natural Cafe,5892 Hollister Ave,Goleta,CA,93117,34.436222,-119.828913,4.0,122,0,"Tex-Mex, Restaurants, Vegetarian, Sandwiches","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",True,u'average',,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",False,True,,True,1,,True,False,False,'casual',u'beer_and_wine',,,True,,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",True,u'no',,,,,,,,,True,'yes_corkage',,,,,,,Tex-Mex,Other
499,JpwG8sDNsHuD0f6NF6YuGw,Rusty's Pizza Parlor,111 State St,Santa Barbara,CA,93101,34.413168,-119.691316,3.0,164,1,"Restaurants, Pizza","{'Monday': '0:0-0:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-0:0'}",True,u'average',False,"{'touristy': None, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",True,True,False,True,2,True,False,True,True,u'casual','beer_and_wine',"{u'breakfast': None, u'brunch': None, u'lunch': None, u'dinner': True, u'latenight': None, u'dessert': False}",,True,,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,'no',,,,,,,False,,,,,,,,,,Pizza,Other
500,bFWH7wlto7jjjwce5ZV--A,Home Plate Grill,"7398 Calle Real, Ste C",Goleta,CA,93117,34.4335513,-119.8846389,4.5,227,1,"Restaurants, Burgers, Sandwiches, Pizza, American (Traditional), Breakfast & Brunch","{'Monday': '0:0-0:0', 'Tuesday': '8:0-21:0', 'Wednesday': '8:0-21:0', 'Thursday': '8:0-21:0', 'Friday': '8:0-17:0', 'Saturday': '8:0-21:0', 'Sunday': '8:0-20:0'}",True,u'average',True,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,True,True,True,2,True,True,True,True,'casual','beer_and_wine',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': None}",True,True,False,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,u'free',False,,,,,,True,False,False,,,,,,,,American,American
501,L9hRzl4W7TAdcW0Ld09O-A,Penelope's Sno Balls at the Beach,200 Linden Ave,Carpinteria,CA,93013,34.3939553,-119.5244844,5.0,7,1,"Restaurants, Food, Hot Dogs, Shaved Ice, Desserts","{'Monday': '11:0-18:0', 'Tuesday': '11:0-18:0', 'Wednesday': '11:0-18:0', 'Thursday': '11:0-18:0', 'Friday': '11:0-17:0', 'Saturday': '11:0-18:0', 'Sunday': '11:0-18:0'}",,,,,,,,,,,,,,,,,,,,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,,,,,,,,,,,,,,,,,,Hot Dogs,Other
502,x1YPj22nR3b0S_fDVWTGZw,Vons Chicken,"955 Embarcadero Del Mar, Unit F",Isla Vista,CA,93117,34.4120096,-119.8575399,4.0,64,1,"Chicken Shop, Korean, Chicken Wings, Fast Food, American (New), Soul Food, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '17:0-21:0', 'Wednesday': '17:0-21:0', 'Thursday': '17:0-21:0', 'Friday': '17:0-21:0', 'Saturday': '17:0-21:0', 'Sunday': '17:0-20:45'}",True,,True,"{u'divey': None, u'hipster': None, u'casual': None, u'touristy': False, u'trendy': None, u'intimate': None, u'romantic': False, u'classy': False, u'upscale': None}",,True,False,,,True,True,True,False,,u'none',,True,,,"{u'valet': False, u'garage': None, u'street': None, u'lot': None, u'validated': False}",True,u'free',,,,,,,False,,False,,,,,,,,Korean,Korean
503,1Du1NruqJwxnzgEUHc42Jw,SB Sunshine Cafe,3514 State St,Santa Barbara,CA,93105,34.4406561,-119.7387809,4.5,208,1,"Restaurants, American (New), Breakfast & Brunch, Diners","{'Monday': '0:0-0:0', 'Tuesday': '7:0-14:30', 'Wednesday': '7:0-14:30', 'Thursday': '7:0-14:30', 'Friday': '7:0-14:30', 'Saturday': '7:0-14:30', 'Sunday': '7:0-14:30'}",True,u'average',True,"{u'divey': False, u'hipster': False, u'casual': True, u'touristy': None, u'trendy': None, u'intimate': None, u'romantic': None, u'classy': False, u'upscale': False}",False,True,True,True,2,True,True,True,False,,u'beer_and_wine',"{'dessert': None, 'latenight': None, 'lunch': True, 'dinner': None, 'brunch': True, 'breakfast': None}",False,True,,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",,u'free',,,,,,,,,,,,,,,,,American,American
504,0ac5lGA_0wdKDnib3y59Xg,Flor De Maiz,29 E Cabrillo Blvd,Santa Barbara,CA,93101,34.4131917395,-119.688437903,4.0,434,1,"Restaurants, Nightlife, Mexican, Bars, Cocktail Bars","{'Monday': '0:0-0:0', 'Tuesday': '11:0-15:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}",True,u'average',,"{u'divey': False, u'hipster': False, u'casual': True, u'touristy': True, u'trendy': True, u'intimate': None, u'romantic': True, u'classy': True, u'upscale': True}",True,True,True,,2,,True,True,True,u'casual',u'full_bar',"{'dessert': None, 'latenight': None, 'lunch': None, 'dinner': True, 'brunch': None, 'breakfast': None}",,True,True,"{u'valet': False, u'garage': False, u'street': True, u'lot': None, u'validated': None}",,,,"{'dj': None, 'background_music': False, 'no_music': False, 'jukebox': None, 'live': False, 'video': False, 'karaoke': None}",False,"{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}",,,,,,,,,,,,,Mexican,Mexican
505,Vt5gk5h5VlHXLu-cVKzOXw,M. Special Brewing Company,634 State St,Santa Barbara,CA,93101,34.4187305,-119.6976933,3.5,24,1,"Breweries, American (New), Arts & Entertainment, Music Venues, Restaurants, Brewpubs, Food, Nightlife","{'Monday': '16:0-21:0', 'Tuesday': '16:0-21:0', 'Wednesday': '16:0-21:0', 'Thursday': '16:0-21:0', 'Friday': '16:0-22:0', 'Saturday': '12:0-22:0', 'Sunday': '12:0-21:0'}",True,u'average',,,,,,,,,True,,,,,,,,,"{u'valet': False, u'garage': None, u'street': None, u'lot': False, u'validated': False}",,,,,,,,,,,,,,,,,,,American,American
506,G9rBwcWp56C8r6ZFwVuimA,Belmond El Encanto Dining Room,800 Alvarado Pl,Santa Barbara,CA,93103,34.439548,-119.703871,3.0,224,1,"Seafood, Nightlife, Hotels, Event Planning & Services, American (New), Bars, Diners, Restaurants, Hotels & Travel, Breakfast & Brunch","{'Monday': '7:0-22:0', 'Tuesday': '7:0-22:0', 'Wednesday': '7:0-22:0', 'Thursday': '7:0-22:0', 'Friday': '7:0-22:0', 'Saturday': '7:0-22:0', 'Sunday': '7:0-22:0'}",False,u'quiet',True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': True, 'classy': True, 'casual': False}",True,True,True,False,3,True,True,False,False,'dressy',u'full_bar',"{u'breakfast': False, u'brunch': None, u'lunch': None, u'dinner': None, u'latenight': False, u'dessert': True}",,True,,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': True}",False,u'free',,,,,,,False,,True,,,,,,,,American,American
507,5kZFpY6mXiNZzZcotXbfVA,Lovin Oven Mediterranean,6578 Trigo Rd,Goleta,CA,93117,34.4113349915,-119.8576889038,4.0,53,0,"Restaurants, Food, Bakeries, Mediterranean","{'Monday': '12:0-21:0', 'Tuesday': '12:0-21:0', 'Wednesday': '12:0-21:0', 'Thursday': '12:0-21:0', 'Friday': '12:0-21:0', 'Saturday': '12:0-21:0', 'Sunday': '12:0-21:0'}",True,u'average',True,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,True,False,True,1,True,True,True,True,'casual',u'none',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",,True,,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,u'free',,,,,False,,,,,,,,,,,,Mediterranean,Mediterranean
508,2swMZVA832zkmdPBrddPRQ,Backyard Bowls,5668 Calle Real,Goleta,CA,93117,34.4415144898,-119.8231256393,4.5,233,1,"Breakfast & Brunch, Juice Bars & Smoothies, Acai Bowls, Restaurants, Food","{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0', 'Saturday': '8:0-17:0', 'Sunday': '8:0-17:0'}",True,u'average',False,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",False,True,False,True,1,,True,True,True,u'casual',u'none',"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': True, 'breakfast': True}",,True,,"{'garage': False, 'street': None, 'validated': False, 'lot': True, 'valet': False}",True,u'no',,,,,,,,,,,,,,,,,Breakfast & Brunch,Other
509,G0rJD85hUDQ0Omz0rOFeOQ,Nikka Fish Market and Grill,5722 Calle Real,Goleta,CA,93117,34.44161989,-119.8240958061,4.0,392,1,"Restaurants, Fish & Chips, Food, Specialty Food, Seafood Markets, American (Traditional), Seafood","{'Tuesday': '16:0-21:0', 'Wednesday': '16:0-21:0', 'Thursday': '16:0-21:0', 'Friday': '16:0-21:0', 'Saturday': '16:0-21:0', 'Sunday': '16:0-21:0'}",True,u'average',True,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",False,True,False,True,2,True,None,True,False,u'casual',u'beer_and_wine',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",True,True,,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,u'free',,,,,,,False,,False,,,,,,,,American,American
